SMILES,BA_predicted,LogP,QED,TPSA,MW,HBD,HBA,RotBonds
Cc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(OCc4ccc(C(=O)N5CCN(c6ccc(S(=O)(=O)c7cccc(C)c7)cc6)CC5)cc4)cc3)cc2)cc1,-8.2406,7.741,0.123,118.13,784.96,0,8,11
Cc1nc(S(=O)(=O)c2ccc(C(=O)Nc3ccccc3Cl)cc2)c(S(=O)(=O)c2ccc(-c3ccc(-c4ccc(C(=O)c5ccc(Cl)cc5)cc4Cl)cc3)cc2)cc1Cl,-8.2392,11.487,0.135,127.34,886.66,1,7,10
CC1=Cc2cc(C(=O)c3ccc(-c4ccc(-c5ccc(N(=O)=O)cc5)cn4)cc3)ccc2C(=O)N1Cc1ccccc1,-8.2384,7.226,0.119,95.1,551.6,0,5,7
O=C(c1ccc(-c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1)c1cc(N2CCN(c3ccc(O)cc3)CC2)c2ccc(-c3cccc(O)c3)cc2c1,-8.2367,8.975,0.152,98.15,716.86,2,7,8
CN(c1ccc(-c2ccc(-c3ccc(C4CCCCC4)cc3)cc2)cc1)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(CF)cc3)cc2)cc1S(=O)(=O)c1ccccc1,-8.236,11.804,0.12,105.66,870.1,0,7,12
COC(=O)COC(=O)c1ccc(C(=O)c2ccc(C(=O)c3ccc(C4=NN(C(=O)c5ccc(S(=O)(=O)c6cccc(C(=O)c7ccccc7)c6)cc5)C(=O)C4)cc3)cc2)cc1,-8.2352,6.319,0.072,187.69,832.84,0,12,13
CC(C)(C)C(=O)c1ccc(-c2cccc(S(=O)(=O)c3ccccc3C=NNC(=O)c3ccc(-c4ccc(S(=O)(=O)N5CCc6ccccc65)cc4)cc3)c2)cc1,-8.2331,8.598,0.084,130.05,781.96,1,7,10
CC(C)(C)c1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(C(=O)Cc4ccc(S(=O)(=O)c5cccc(C(=O)c6ccccc6)c5)cc4)cc3)cc2)ccc1O,-8.2263,8.264,0.125,151.75,771.91,2,8,11
CCc1ccc(S(=O)(=O)c2ccc(C(C(=O)c3ccccc3)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,-8.2218,6.929,0.177,85.35,580.73,0,5,9
CCc1nc2nc(C)ccc2c(C(=O)c2ccc(C(=O)c3ccc(CC(=O)Oc4ccccc4)cc3OC(=O)c3ccc(Cl)cc3)cc2)c1Cl,-8.2199,8.637,0.079,112.52,703.58,0,8,10
NC(=O)c1cccc(-c2csc(S(=O)(=O)c3ccc(C(=O)c4ccc(N(=O)=O)cc4)cc3)c2)c1,-8.2114,4.486,0.229,137.44,492.53,1,7,7
O=C(O)c1ccc(CCNC(=O)c2ccc(C(=O)c3ccccc3-c3ccc(S(=O)(=O)c4ccc(NC(=O)c5ccccc5C(=O)c5ccccc5O)cc4)cc3)cc2)cc1,-8.2027,8.277,0.078,184.01,828.9,4,8,14
O=C(O)c1ccc(S(=O)(=O)c2ccc(Cn3cccc3)c(-c3ccc(C(=O)c4ccccc4NC(=O)c4ccccc4C(=O)c4ccccc4)cc3)c2)cc1,-8.2014,8.449,0.12,139.61,744.83,2,6,12
O=C(CC1CCCCC1)NCCc1ccc(S(=O)(=O)c2cccc(N3CCN(c4ccc5c(c4)-c4ccccc4C(=O)N5Cc4ccccc4)CC3)c2)cc1,-8.1957,7.992,0.135,91.72,752.98,1,6,11
CC(C)c1cc(-c2cccc(C(=O)Nc3ccc(c4ccc(-c5ccc(S(=O)(=O)Nc6ncccn6)cc5)cc4)cc3C(=O)O)c2)n(C(=O)c2ccccc2)c1,-8.1901,8.842,0.118,160.35,761.86,3,7,11
O=C(Nc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(N(=O)=O)cc3)cc2)cc1)c1ccc(S(=O)(=O)N2CCN(C(=O)Cc3cccs3)CC2)cc1,-8.1899,5.048,0.11,181.14,758.86,1,10,11
O=C(COc1ccccc1C(=O)Oc1ccccc1)Nc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccccc3)cc2)cc1,-8.1846,5.987,0.121,115.84,591.64,1,7,10
NNC(=O)c1cccc(S(=O)(=O)c2ccc(C(=O)c3cccc(NC(=O)c4cccc(C5(O)C(CC(=O)O)CC5N=C(O)c5ccccc5)c4)c3)cc2)c1,-8.1837,4.662,0.026,225.55,746.8,6,9,12
CC(C)Sc1ccc(C(=O)N(c2ccccc2)c2ccc(S(=O)(=O)c3ccc(C(=O)COC(=O)c4ccccc4Nc4ccccc4)cc3)cc2)cc1,-8.1813,9.782,0.071,109.85,740.9,1,8,13
CCCCCCCc1ccc(C(=O)c2cccc3ccc(S(=O)(=O)NCCC(=O)Nc4cccc(C(=O)c5ccc(C)cc5)c4)cc23)cc1,-8.1767,8.43,0.081,109.41,674.86,2,5,16
CCOc1ccc(Cc2ccccc2)cc1C(=O)Nc1ccccc1-c1ccc(C=CC(=O)c2ccc(OC)c(OC)c2)cc1,-8.1762,8.509,0.115,73.86,597.71,1,5,12
COc1cccc(C2=NN(c3ccc(S(=O)(=O)c4ccc(C=CC(=O)c5ccc(OC(=O)CCCCc6ccccc6)cc5)cc4)cc3)CC2)c1,-8.1704,8.357,0.038,102.34,698.84,0,8,14
O=C(c1ccccc1)c1cccc(Oc2ccc(-c3ccccc3)cc2)c1S(=O)(=O)c1ccc(-c2ccc(-c3ccc(F)cc3)cc2)cc1,-8.1698,10.683,0.145,60.44,660.77,0,4,9
Cc1cc(C2CCCCC2C(=O)NCC(=O)Nc2ccc(S(=O)(=O)c3ccc(N4C(=O)Cc5ccccc54)cc3)cc2)ccc1C(=O)c1ccccc1,-8.1597,7.308,0.145,129.72,725.87,2,6,10
CC(C)c1ccc(C(=O)Oc2cccc(C3C(=N)C(c4cccc(C(=O)c5ccccc5)c4)=CC3=O)c2)cc1,-8.1595,7.03,0.163,84.29,513.59,1,5,7
O=C(Nc1ccccc1S(=O)(=O)c1ccc(C(S)=Cc2ccccc2)cc1)c1cccc(-c2ccc(S(=O)(=O)Nc3ccccc3)cc2)c1,-8.1509,8.667,0.098,109.41,702.88,3,6,10
COc1ncc(S(=O)(=O)c2cccc(S(=O)(=O)c3ccc(C(=O)OCC(=O)Nc4ccc(S(=O)(=O)c5ccc(C(=O)c6ccccc6)cc5)cc4)cc3)c2)cc1NC(=O)c1ccccc1,-8.1508,6.867,0.079,226.11,930.01,2,13,15
CN(CC(=O)Nc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)s2)nc1)C(=O)c1ccc(C(=O)C=Cc2ccccc2)cc1,-8.1506,6.647,0.1,164.72,789.91,1,10,13
CCc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(C(COC(=O)c4ccccc4)c4ccccc4)cc3)cc2)cc1,-8.1448,6.904,0.16,94.58,610.75,0,6,10
CC(=O)c1ccc(-c2cc(-c3cccc(C(=O)c4ccccc4C(=O)c4ccccc4)c3)ccc2OCC(=O)c2cccs2)cc1,-8.1443,9.008,0.135,77.51,620.73,0,6,11
COc1cc(C(=O)c2ccccc2NC(=O)c2cccc(S(=O)(=O)c3ccc(C(C)(C)C)cc3)c2)ccc1OCC(=O)Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,-8.1413,8.813,0.108,162.01,851.4,2,9,13
COc1cc(C(=O)c2ccc(C(=O)c3ccc(C(F)(F)F)cc3)cc2)ccc1OCC(=O)Nc1ccc(C(=O)c2ccc(S(=O)(=O)Nc3ccccc3C)cc2)[nH]1,-8.133,7.862,0.094,160.73,795.79,3,8,14
CCC(C)c1cccc(-c2ccc(S(=O)(=O)c3nc(-c4ccc5nc(C6CCCC6)ccc5c4)ccc3OCC(C)=O)cc2)c1,-8.1314,8.936,0.155,86.22,618.8,0,6,10
CC(C)(C)c1cc(C(=O)c2ccc(C(=O)c3ccc(C(=O)CN4CCc5ccccc54)cc3)cc2)ccc1NC(=O)Cc1ccc(C(=O)Nc2ccccc2)cc1,-8.1311,9.125,0.121,112.65,753.9,2,6,12
CCN(CC)C(=O)Nc1ccc(C2(c3cccc(S(=O)(=O)c4ccc(C(=O)CCN5C(=O)N(CC=Cc6ccccc6C)C(=O)c6ccccc65)cc4)c3)C(=O)c3ccccc3C2=O)cc1,-8.1276,8.53,0.084,161.69,899.04,1,8,14
CCOc1ccc(C(=O)c2cccc(C=CC(=O)c3ccccn3)c2)cc1C=CC(=O)c1ccc(C(=O)Nc2ccccc2)cc1,-8.1232,7.756,0.115,102.43,606.68,1,6,12
Cc1ccc(-c2ccc(S(=O)(=O)c3cccc(-c4ccc(S(=O)(=O)c5ccc(S(=O)(=O)N6CCCCCc7ccccc76)cc5)cc4)c3)cc2)cc1,-8.1174,8.916,0.154,105.66,747.96,0,6,8
CN(C)C(=O)c1cccc(c2ccc(S(=O)(=O)c3ccc(C(=O)c4ccccc4C(=O)c4cccc(S(=O)(=O)c5ccc(C(c6ccccc6)c6cc(F)ccc6F)cc5)c4)cc3)cc2)c1,-8.1114,10.641,0.083,122.73,916.04,0,7,13
O=C(NCCc1ccc(CCCc2ccc(S(=O)(=O)c3ccc(-c4ccccc4)cc3)cc2)cc1)c1ccc(C(=O)OCc2ccc3ccccc3c2)cc1,-8.108,9.844,0.112,89.54,743.93,1,5,14
Cc1cccc(C(=O)O)c1C(=O)c1cc(C=Cc2ccc(S(=O)(=O)c3ccc(S(=O)(=O)N(C)c4ccc(C(=O)c5ccccc5)cc4)cc3)cc2)ccc1S(=O)(=O)Nc1ccccn1,-8.1058,8.179,0.074,202.02,912.04,2,10,15
COc1cc(c2cn3C(=Nc4cc(C(=O)c5cccc(N(=O)=O)c5)ccc4S2)CN(CF)c2ccccc2-3)ccc1-c1ccccc1C(C)=O,-8.1037,9.143,0.068,107.57,684.75,0,8,8
COc1ccc(C(=O)COc2ccc(-c3ccc(C(=O)c4ccccc4Sc4ccc(-c5ccc(C(=O)NC(c6ccccc6)c6ccccc6C)cn5)cc4C)cc3)cc2)cc1,-8.1025,12.204,0.103,94.59,845.03,1,7,15
CC(Oc1cccc(C(=O)c2ccc(C(=O)c3ccc(C(=O)c4ccc(S(=O)(=O)N5CCOCC5)cc4)cc3)cc2)c1)c1cccc(S(=O)(=O)c2ccccc2F)c1,-8.1014,7.512,0.108,141.19,817.91,0,9,13
O=C(O)c1cc2ccc1[nH]c1ccc(S(=O)(=O)N3CCCC3(c3ccc(S(=O)(=O)N4CCCCC4)cc3)C(c3ccccc3)c3ccccc3)cc1S2(=O)=O,-8.0989,6.961,0.158,158.23,797.98,2,8,9
COc1ccccc1N1CCN(C(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)c4ccc5cc6ccccc6nc5c4)cc3)cc2)CC1,-8.096,6.423,0.147,96.88,641.75,0,7,7
COc1ccc(C(=O)Cc2ccc(CC(=O)c3ccccc3Oc3ccc(S(=O)(=O)c4ccc(C(N)=O)cc4)cc3)cc2)cc1,-8.0864,6.27,0.163,129.83,619.7,1,7,12
CCCS(=O)(=O)c1ccc(C(=O)Nc2ccc(C(=O)c3ccc(C(=O)c4cccc(S(=O)(=O)c5ccc(C(=O)NO)cc5)c4)cc3)cc2)cc1,-8.0852,5.536,0.085,180.85,710.79,3,9,12
O=C(CCCCCOc1ccc(C2CCCN2c2ccccc2)cc1)c1ccccc1NC(=O)c1ccccc1C(=O)c1ccc(N(=O)=O)cc1,-8.0845,9.242,0.051,118.85,681.79,1,7,15
COc1ccc(-c2ccc(S(=O)(=O)c3nc(C(=O)c4cccc(C(=O)Nc5ccccc5)c4)ccc3-c3ccccc3)cc2)cc1,-8.0808,7.74,0.165,102.43,624.72,1,6,9
CCCCCCCCCCCCCCCCCCCC(=O)N(CC(=O)O)c1ccc(-c2cccc(S(=O)(=O)c3ccc(NC(=O)c4cc(N(=O)=O)ccc4N)cc3)c2)cc1,-8.0783,11.388,0.023,190.01,841.08,3,8,27
CCCCCc1ccc(C(=S)NN=Cc2ccccc2OC(=O)c2ccc(S(=O)(=O)Nc3ccccc3)cc2)cc1,-8.0772,6.739,0.048,96.86,585.75,2,6,12
CCCCCCCCCCCCCCCCCc1ccc(C(C)N=C2c3ccc(C(=O)c4ccccc4)cc3SC2c2ccccc2)cc1,-8.0727,13.729,0.065,29.43,672.04,0,3,21
CCCNc1ccc(C(=O)c2ccc(-c3cccc(-c4ccc(C(CC(=O)O)c5nc(C(=O)c6ccc7ccccc7c6)cn5C)cc4)n3)cc2)cc1,-8.0725,9.193,0.115,114.18,698.82,2,6,13
CCCCCCCCCCCCCC(=O)Nc1ccc(S(=O)(=O)c2ccc(C(=O)COc3ccc(S(=O)(=O)c4ccc(C(C)=O)cc4)cc3)cc2)cc1,-8.0724,9.456,0.062,140.75,759.99,1,8,22
CC(C(=O)O)c1cccc(c2ccc(S(=O)(=O)c3cccc(S(=O)(=O)c4cccc(C(=O)c5ccccc5)c4)c3)cc2)c1,-8.0706,6.438,0.191,122.65,610.71,1,6,9
CNc1ncc(S(=O)(=O)c2ccc(C(=O)CN(c3ccc(C(=O)c4ccc(S(N)(=O)=O)cc4)cc3)c3ccc(-c4ccccc4)cc3)cc2)cn1,-8.0692,5.918,0.145,169.49,717.83,2,10,12
NC(=O)c1ccc(Cn2ccc(-c3ccccc3)n2)nc1-c1cccc(C(=O)c2ccccc2C(=O)NCCc2ccccc2-c2cccc(S(=O)(=O)c3ccc(C(=O)O)cc3)c2)c1,-8.0674,8.161,0.085,191.41,865.97,3,8,15
CCCCCCCCCCc1ccc(C(CN2C(=O)Sc3ccccc32)C(=O)c2cccc(S(=O)(=O)c3ccccc3)c2)cc1,-8.0585,9.246,0.08,73.21,639.88,0,5,16
CC(=O)Nc1ccc(C(=O)COC(=O)c2ccc(S(=O)(=O)c3ccc(S(=O)(=O)Cc4ccc(C(=O)Nc5ccc(S(=O)(=O)c6ccccc6)cc5)cc4)cc3)cc2)cc1,-8.0498,6.577,0.089,203.99,850.95,2,11,14
COC(=O)CCc1ccc(C(=O)c2ccc(OCc3ccc(S(=O)(=O)c4ccc(N(=O)=O)cc4)cc3)cc2)cc1,-8.0493,5.343,0.104,129.88,559.6,0,8,11
Cc1ccc(S(=O)(=O)c2cccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccc(S(=O)(=O)Nc5ccc(S(=O)(=O)c6ccc7ccccc7c6)cc5)cc4)cc3)c2)cc1,-8.0482,7.28,0.139,182.73,858.03,1,10,11
COc1cc(C(C)C(=O)Nc2ccc(C(=O)Cc3nn(-c4cccc(Cl)c4)c(C(=O)c4ccccc4)c3C)cc2Cl)cc(c2cccc(C(=O)NCCc3ccccc3)c2)c1,-8.0463,10.534,0.099,119.39,849.81,2,6,15
COc1ccc(C(=O)C(=O)C=C(c2ccccc2)c2ccc(C3=Nc4ccccc4C(=O)O3)cc2)cc1,-8.0453,5.747,0.165,86.47,487.51,0,6,7
Cc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(C4=NN(c5ccccc5CNc5ccc(S(=O)(=O)N(C)C)cc5F)C=CC4=O)cc3)cc2)cc1,-8.043,5.875,0.17,152.58,772.9,1,9,11
CCc1ccc(C(=O)c2ccc(S(=O)(=O)c3ccc(NC(=O)c4ccccc4C(=O)OC)cc3)cc2)cc1,-8.0413,5.352,0.245,106.61,527.6,1,6,8
CCCC(=O)c1ccc(-c2ncccc2-c2ccc(C(=O)c3cccc(-c4cccc(C(=O)n5nc(Cl)c(C(=O)c6ccccc6)c5C)c4)c3)cc2)cc1,-8.0387,10.374,0.123,98.99,728.25,0,6,11
CCOc1ccc2nccc(O)c2c1C=NOC(=O)c1ccc(C2=NC(=O)C(c3cccc(N(=O)=O)c3)N2)cc1,-8.0352,4.056,0.145,165.61,539.5,2,10,8
C=CS(=O)(=O)c1ccc(-c2ccc(-c3ccc(NC(=O)c4ccc(C(S)(Sc5ccc6ccccc6c5)c5ccc(C6=Cc7ccccc7NC6=O)cc5)cc4)cc3)cc2)cc1,-8.0349,12.775,0.068,96.1,863.1,3,6,11
Nc1cccc(C(=O)c2cccc(-c3cc(c4ccc(C(CCN5C(=O)c6ccccc6C5=O)Cc5cccnc5)cc4)cc(n4cnc(C(=O)c5ccccc5)c4)c3)c2)c1,-8.0283,9.658,0.07,128.25,797.92,1,7,13
COc1ccc(S(=O)(=O)c2cccc(S(=O)(=O)c3ccccc3C=CC(=O)c3cccc(-c4ccc(C(N)=O)cc4)c3)c2)cc1,-8.0281,6.023,0.146,137.67,637.74,1,7,10
COc1ccc(C(=O)c2ccc(C(=O)CCC(=O)c3ccc(NS(=O)(=O)c4ccc(-c5ccc(C(=O)COc6ccc(S(=O)(=O)N7CCCC7)cc6)cc5OC)cc4)cc3)cc2)c(C)c1,-8.0269,8.603,0.077,179.52,915.05,1,11,19
CC(C)CC(c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1)c1cccc(C(=O)c2cccc(S(=O)(=O)c3ccccc3C(=O)c3ccc(O)cc3)c2)c1,-8.0209,9.351,0.123,122.65,763.33,1,7,12
CC(C)(Cc1ccccc1)C(=O)c1ccc(NC(=O)c2ccc(C(=O)c3ccc4ccccc4n3)cc2)cc1,-8.0194,7.17,0.224,76.13,512.61,1,4,8
COc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(-c4nc(C(=O)c5cccc(S(=O)(=O)c6ccccc6)c5)cs4)cc3)cc2)cc1,-8.011,6.548,0.144,141.61,715.85,0,10,10
CCOC(=O)c1ccc2c(c1)C(=O)CC(c1ccc(C(=O)c3ccc(-c4cccc(F)c4)cc3)cc1)C(=O)N2c1ccc(C(C)(C)c2cccc(C(=O)O)c2)cc1,-8.0084,9.959,0.109,118.05,759.83,1,6,10
O=C(NO)C(=NNc1ccccc1)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)Cc3ccc(C=Cc4ccncc4)cc3)cc2)cc1,-8.0084,5.38,0.098,154.89,652.75,3,9,11
CCCC1=NN(c2cccc(C(=O)c3ccc(-c4ccc(S(=O)(=O)N5CCNC(=O)C5)cc4)cc3)c2)C(=O)C1C(=O)c1ccccc1,-8.0067,4.707,0.196,133.29,648.74,1,7,10
Cc1cc(C(=O)c2ccc(C(=O)c3ccc(Br)cc3)cc2)ccc1C(C)CNC(=O)c1c2ccccc2c(CSc2ccccc2)c2c1[nH]c1ccccc12,-8.0035,11.833,0.101,79.03,801.81,2,4,11
CC(=O)C1CCC(c2ccc(C(=O)c3ccc(S(=O)(=O)NC(=S)OCCC4=Cc5ccccc5-c5ccccc54)cc3)cc2)CC1,-7.9992,7.909,0.099,89.54,649.83,1,6,9
Cc1ccc(S(=O)CC(c2ccc(S(=O)(=O)c3ccc(-c4ccccc4)cc3)cc2)N2C(=O)c3ccccc3C2=O)cc1,-7.998,6.64,0.185,88.59,605.74,0,5,8
C#CCOc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3cccc(C(=O)c4ccc(-c5ccccc5CSCc5ccc(C(=O)n6cccc6)cc5)cc4)c3)cc2)cc1OC,-7.9945,9.194,0.073,125.81,852.02,0,9,15
CCCCc1cc(C(=O)CC(C)C)cc(c2ccc(S(=O)(=O)Nc3ccc(S(=O)(=O)c4ccc(N5C(=O)c6cccnc6C5=O)cc4F)cc3)cc2)n1,-7.994,7.288,0.096,160.54,754.86,1,9,13
CC(C)(C)c1cccc(C(=O)c2cccc(S(=O)(=O)c3cc(S(=O)(=O)c4ccc(S(=O)(=O)c5ccccc5-c5ccc(O)cc5)cc4)ccc3Cl)c2)c1,-7.9931,8.74,0.144,139.72,785.36,1,8,9
Nc1ccc(-c2ccc(C(=O)c3cccc(S(=O)(=O)c4cccc(C(=O)C5CCCc6cc(S(=O)(=O)c7ccccc7)ccc65)c4)c3)cc2)cc1,-7.9927,8.135,0.118,128.44,711.86,1,7,9
COc1ccc(S(=O)(=O)c2cccc(C3=C(C(=O)Nc4ccc(C(=O)S)cc4)c4ccccc4-c4ccccc43)c2)cc1,-7.9902,7.824,0.143,89.54,603.72,2,5,7
COc1ccc(C(c2ccc3cc(-n4cc(C(=O)OC(C)C)c5ccccc54)ccc3c2)C2CC(c3ccccc3)=NN2C(=O)CC2CCCCC2)cc1,-7.9893,10.465,0.132,73.13,717.91,0,5,10
CC(=O)OCC(=O)Nc1ccc(S(=O)(=O)c2ccc(C3CC(=O)c4ccccc43)cc2)cc1,-7.9892,3.739,0.558,106.61,463.51,1,6,6
NS(=O)(=O)c1ccc(-c2cccc(-c3ccc(C(=O)c4ccccc4-c4ccc(S(=O)(=O)c5ccccc5)cc4)cc3)c2)cc1,-7.9887,7.399,0.176,111.37,629.76,1,5,8
O=C(c1ccc(-c2ccc(S(=O)(=O)c3ccc(-c4cc(S(=O)(=O)c5ccc(Cl)cc5)ccn4)cc3)cc2)cc1)c1ccccc1Cl,-7.9884,8.619,0.149,98.24,684.62,0,6,8
CCOc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)c4c(C)cccc4C)cc3)cc2)cc1COc1ccc(-c2ccnc(-c3cccnc3)c2)cc1,-7.9861,9.302,0.105,129.59,794.95,0,9,13
COC(=O)c1ccc(C(=O)Cc2ccc(C(=O)c3ccc(C(=O)C(=O)OC(=Cc4ccc(S(=O)(=O)c5ccccc5)cc4)Cc4ccccc4)cc3)cc2)cc1,-7.9815,7.972,0.047,137.95,762.84,0,9,14
CCc1ccc(C(=O)COc2cc(C(=O)c3cccc(-c4cccc(C(=O)c5ccc(OC)cc5)c4)c3)ccc2Cl)cc1,-7.9718,8.302,0.145,69.67,589.09,0,5,11
C=CC(=O)c1ccc(-c2cccc(-c3cc(C(Cl)c4ccc(S(=O)(=O)c5ccccc5)cc4)ccc3C(=O)c3ccccc3)c2)cc1,-7.9704,9.781,0.084,68.28,653.2,0,4,10
O=C(O)CCCc1ccc(-c2ccc(S(=O)(=O)c3ccc(C(=O)c4ccc(C(=O)CC(CC(=O)c5ccccc5)c5ccco5)cc4)cc3)cc2)cc1,-7.9669,9.047,0.098,135.79,724.83,1,7,16
O=C(c1ccccc1)c1ccc(CCCCC(=O)c2ccccc2C(=O)c2ccc(C(=O)c3cccc4ccccc34)cc2)cc1,-7.9648,9.128,0.104,68.28,600.71,0,4,12
COc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(-c4ccc(F)cc4-c4cc(C(=O)c5ccc(OC)c(OC)c5)cc(S(=O)(=O)c5cccc(C)c5)c4)cc3)cc2)cc1,-7.9643,9.223,0.103,147.18,877.0,0,10,13
Cc1cccc(S(=O)(=O)CC(=O)c2ccc(S(=O)(=O)c3ccc(-c4ccc(C(=O)NC5CCCCC5C)cc4)cc3)cc2)c1,-7.9628,6.46,0.213,114.45,629.8,1,6,9
COc1cccc(S(=O)(=O)c2ccc(C=Nc3ccc(S(=O)(=O)c4ccc(C(=O)CN5C=Nc6cc(NC(=O)Cc7ccccn7)ccc6C5=O)cc4)cc3)cc2)c1,-7.9616,6.28,0.103,183.82,811.9,1,11,13
COc1ccc(C2CC(=O)CC2C(=O)Nc2nc3ccc(-c4ccc(C(=O)C=Cc5ccc(OC)cc5Cl)cc4)cc3s2)cc1,-7.9607,8.231,0.129,94.59,637.16,1,7,9
Cc1ccc(S(=O)(=O)c2ccccc2Sc2ncc(-c3ccc(-c4cccc(C(=O)Nc5ccccc5Cl)c4)cc3)cc2C(=O)Nc2ccccc2C(F)(F)F)cc1,-7.9594,11.885,0.142,105.23,834.34,2,6,10
COc1ccccc1C=CC(=O)c1ccc(C(=Cc2ccccc2C(=O)c2ccc(N(=O)=O)cc2)CC(=O)C=Cc2ccccc2)cc1,-7.9574,8.944,0.042,103.58,633.7,0,6,13
O=C(Nc1ccc(S(=O)(=O)c2cccc(S(=O)(=O)c3ccccc3)c2)cc1)c1ccc(C2=CC3=CC=CC(=O)C3C=C2)cc1,-7.9545,6.239,0.262,114.45,619.72,1,6,7
C=C(c1ccc(COc2ccc(C(=O)c3cccc(C(=O)N4CCOCC4)c3)cc2)c(S(C)(=O)=O)c1)c1ccccc1C(=O)c1ccc(C)cc1,-7.9529,6.973,0.137,107.05,699.83,0,7,11
Cc1ccc(C(=O)c2cc(C(=O)c3ccco3)cc(S(=O)(=O)N3CC4CC3Cc3ccccc34)c2)cc1,-7.9521,5.153,0.334,84.66,511.6,0,5,6
O=C(c1ccccc1)c1ccc(CNC(=S)c2ccc(-c3ccc(C(=O)C(O)Cc4ccccc4)cc3)cc2)cc1,-7.9496,6.836,0.146,66.4,555.7,2,4,10
Cc1ccc(C(C(=O)c2cccc(C(=O)N3CCOCC3)c2)c2ccc(-c3cc(-c4cccc(C(N)=O)c4)ccc3C=NO)cc2)cc1,-7.9493,6.723,0.08,122.29,637.74,2,6,9
O=C(O)c1cccc(C(=O)c2ccccc2NC(=O)c2cccc(S(=O)(=O)c3ccccc3C(=O)c3ccccc3)c2)c1,-7.9448,5.932,0.203,134.68,589.63,2,6,9
COc1cc(C(=O)c2cc(N(=O)=O)ccc2C#N)ccc1-c1ccc(C(=O)c2cc(S(=O)(=O)c3cccc(C)c3)ccc2C)cc1,-7.9355,7.054,0.096,144.44,630.68,0,8,9
CCOC(=O)c1ccc(S(=O)(=O)c2cccc(C(=O)C=Cc3ccc(S(=O)(=O)c4ccccc4)cc3)c2)cc1,-7.9312,5.425,0.153,111.65,560.65,0,7,9
CCOC(=O)c1cccc(S(=O)(=O)c2ccc(C(=O)C=Cc3ccccc3C(=O)Nc3ccccc3C)cc2)c1,-7.9298,6.153,0.151,106.61,553.64,1,6,9
CCOCCCNc1cc(C(=O)c2cccc(C(=O)Nc3cccc(S(=O)(=O)c4ccc(S(=O)(=O)c5ccccc5C)cc4)c3)c2)ccc1C(=O)C(=O)c1ccccc1,-7.9289,8.048,0.052,169.85,828.97,2,10,17
Cc1ccc(S(=O)(=O)c2ccc(CCC(=O)NN=Cc3cccc(-c4ccccc4)c3)cc2)cc1,-7.9221,5.578,0.263,75.6,482.61,1,4,8
COc1ccc(S(=O)(=O)c2cccc(C(=O)CSc3ncc(S(=O)(=O)c4ccccc4N(=O)=O)cc3C(=O)Nc3ccccc3)c2)cc1,-7.9131,5.891,0.071,179.71,703.78,1,11,12
COc1ccc(C(Nc2ccc(S(=O)(=O)c3cccc(C(C)=O)c3)cc2)c2ccc(S(=O)(=O)c3ccccc3)cc2S(=O)(=O)c2ccccc2)cc1,-7.9125,7.598,0.125,140.75,751.9,1,9,12
Cc1ccc(S(=O)(=O)c2cc(S(=O)(=O)c3ccccc3)ccc2CNC(=O)c2ccccc2C=CC(=O)c2ccccc2)cc1,-7.9122,6.487,0.139,114.45,635.76,1,6,10
CS(=O)c1ccc(NC(=O)c2cccc(C(=O)c3cccc(-c4ccc(C(=O)c5ccc(CC6(C)CC(c7ncco7)CC6=O)cc5)cc4)c3)c2)cc1,-7.9096,8.489,0.133,123.41,720.85,1,7,11
COc1ccc(C2CC(C(=O)c3ccc(N4CCN(C(=O)c5ccc(C(C)C)cc5)CC4)cc3)=NN2C(=S)Nc2ncc(c3ccccc3)cc2C(=O)O)cc1,-7.9075,7.924,0.107,127.67,766.92,2,8,10
COc1ccc(OC(=O)C(OC(=O)c2ccccc2)c2cccc(S(=O)(=O)c3ccccc3)c2)cc1C(=O)c1ccccc1,-7.9029,6.263,0.104,113.04,606.65,0,8,10
CCCc1ccc(OC)c(CN(CC(O)CN(Cc2ccccc2)c2ccc(S(=O)(=O)c3ccc(C(=O)c4ccc(S(=O)(=O)c5ccc(C(C)=O)cc5)cc4)s3)cc2)c2ccccc2)c1,-7.8999,9.883,0.074,138.36,927.18,1,11,20
